Month,In/Out,Australia,"	Latitude",Longitude ,International,AllFlights
Mar-22,I,Sydney,,,Hong Kong,  21
Mar-22,I,Sydney,,,Honolulu,  18
Mar-22,I,Sydney,,,Honolulu,  13
Mar-22,I,Sydney,,,Honolulu,  3
Mar-22,I,Sydney,,,Jakarta,  8
Mar-22,I,Sydney,,,Johannesburg,  16
Mar-22,I,Sydney,,,Kuala Lumpur,  3
Mar-22,I,Sydney,,,Kuala Lumpur,  18
Mar-22,I,Sydney,,,London,  5
Mar-22,I,Sydney,,,London,  31
Mar-22,I,Sydney,,,Los Angeles,  27
Mar-22,I,Sydney,,,Los Angeles,  31
Mar-22,I,Sydney,,,Los Angeles,  31
Mar-22,I,Sydney,,,Los Angeles,  31
Mar-22,I,Sydney,,,Manila,  13
Mar-22,I,Sydney,,,Manila,  5
Mar-22,I,Sydney,,,Nadi,  50
Mar-22,I,Sydney,,,Nadi,  12
Mar-22,I,Sydney,,,Nadi,  9
Mar-22,I,Sydney,,,Nadi,  13
Mar-22,I,Sydney,,,New Delhi,  20
Mar-22,I,Sydney,,,New Delhi,  10
Mar-22,I,Sydney,,,Noumea,  9
Mar-22,I,Sydney,,,Phuket,  3
Mar-22,I,Sydney,,,Phuket,  10
Mar-22,I,Sydney,,,Port Moresby,  4
Mar-22,I,Sydney,,,Port Vila,  3
Mar-22,I,Sydney,,,San Francisco,  31
Mar-22,I,Sydney,,,Santiago,  1
Mar-22,I,Sydney,,,Santiago,  1
Mar-22,I,Sydney,,,Seoul,  9
Mar-22,I,Sydney,,,Seoul,  9
Mar-22,I,Sydney,,,Shanghai,  5
Mar-22,I,Sydney,,,Singapore,  5
Mar-22,I,Sydney,,,Singapore,  30
Mar-22,I,Sydney,,,Singapore,  33
Mar-22,I,Sydney,,,Singapore,  98
Mar-22,I,Sydney,,,Taipei,  4
Mar-22,I,Sydney,,,Tokyo,  22
Mar-22,I,Sydney,,,Tokyo,  15
Mar-22,I,Sydney,,,Vancouver,  14
Mar-22,I,Sydney,,,Vancouver,  12
Mar-22,I,Sydney,,,Xiamen,  5
Mar-22,O,Adelaide,,,Auckland,  13
Mar-22,O,Adelaide,,,Doha,  12
Mar-22,O,Adelaide,,,Kuala Lumpur,  2
Mar-22,O,Adelaide,,,New Delhi,  18
Mar-22,O,Adelaide,,,New Delhi,  15
Mar-22,O,Adelaide,,,Singapore,  20
Mar-22,O,Brisbane,,,Auckland,  23
Mar-22,O,Brisbane,,,Christchurch,  12
Mar-22,O,Brisbane,,,Doha,  31
Mar-22,O,Brisbane,,,Dubai,  31
Mar-22,O,Brisbane,,,Honiara,  4
Mar-22,O,Brisbane,,,Kuala Lumpur,  2
Mar-22,O,Brisbane,,,Nadi,  13
Mar-22,O,Brisbane,,,Nauru,  5
Mar-22,O,Brisbane,,,Noumea,  5
Mar-22,O,Brisbane,,,Port Moresby,  4
Mar-22,O,Brisbane,,,Port Moresby,  24
Mar-22,O,Brisbane,,,Port Vila,  2
Mar-22,O,Brisbane,,,Singapore,  2
Mar-22,O,Brisbane,,,Singapore,  77
Mar-22,O,Brisbane,,,Taipei,  4
Mar-22,O,Brisbane,,,Taipei,  2
Mar-22,O,Brisbane,,,Tongatapu,  2
Mar-22,O,Brisbane,,,Wellington,  1
Mar-22,O,Cairns,,,Port Moresby,  4
Mar-22,O,Cairns,,,Singapore,  2
Mar-22,O,Darwin,,,London,  29
Mar-22,O,Darwin,,,London,  30
Mar-22,O,Darwin,,,Singapore,  9
Mar-22,O,Darwin,,,Singapore,  1
Mar-22,O,Gold Coast,,,Auckland,  14
Mar-22,O,Gold Coast,,,Singapore,  12
Mar-22,O,Melbourne,,,Abu Dhabi,  21
Mar-22,O,Melbourne,,,Auckland,  33
Mar-22,O,Melbourne,,,Bandar Seri Begawan,  7
Mar-22,O,Melbourne,,,Bangkok,  4
Mar-22,O,Melbourne,,,Christchurch,  14
Mar-22,O,Melbourne,,,Colombo,  26
Mar-22,O,Melbourne,,,Denpasar,  8
Mar-22,O,Melbourne,,,Doha,  30
Mar-22,O,Melbourne,,,Dubai,  31
Mar-22,O,Melbourne,,,Ho Chi Minh City,  4
Mar-22,O,Melbourne,,,Ho Chi Minh City,  13
Mar-22,O,Melbourne,,,Honolulu,  6
Mar-22,O,Melbourne,,,Kuala Lumpur,  24
Mar-22,O,Melbourne,,,London,  29
Mar-22,O,Melbourne,,,Los Angeles,  21
Mar-22,O,Melbourne,,,Manila,  9
Mar-22,O,Melbourne,,,Nadi,  22
Mar-22,O,Melbourne,,,New Delhi,  18
Mar-22,O,Melbourne,,,New Delhi,  18
Mar-22,O,Melbourne,,,Phuket,  9
Mar-22,O,Melbourne,,,Singapore,  13
Mar-22,O,Melbourne,,,Singapore,  17
Mar-22,O,Melbourne,,,Singapore,  32
Mar-22,O,Melbourne,,,Singapore,  93
Mar-22,O,Melbourne,,,Taipei,  4
Mar-22,O,Melbourne,,,Tokyo,  9
Mar-22,O,Melbourne,,,Xiamen,  4
Mar-22,O,Perth,,,Auckland,  5
Mar-22,O,Perth,,,Doha,  25
Mar-22,O,Perth,,,Dubai,  13
Mar-22,O,Perth,,,Kuala Lumpur,  7
Mar-22,O,Perth,,,Kuala Lumpur,  5
Mar-22,O,Perth,,,Singapore,  6
Mar-22,O,Perth,,,Singapore,  1
Mar-22,O,Perth,,,Singapore,  31
Mar-22,O,Perth,,,Singapore,  80
Mar-22,O,Sydney,,,Abu Dhabi,  24
Mar-22,O,Sydney,,,Auckland,  37
Mar-22,O,Sydney,,,Auckland,  1
Mar-22,O,Sydney,,,Auckland,  18
Mar-22,O,Sydney,,,Bangkok,  14
Mar-22,O,Sydney,,,Bangkok,  22
Mar-22,O,Sydney,,,Bangkok,  10
Mar-22,O,Sydney,,,Christchurch,  13
Mar-22,O,Sydney,,,Colombo,  19
Mar-22,O,Sydney,,,Dallas,  18
Mar-22,O,Sydney,,,Denpasar,  3
Mar-22,O,Sydney,,,Doha,  31
Mar-22,O,Sydney,,,Dubai,  60
Mar-22,O,Sydney,,,Guangzhou,  4
Mar-22,O,Sydney,,,Hanoi,  4
Mar-22,O,Sydney,,,Ho Chi Minh City,  13
Mar-22,O,Sydney,,,Honolulu,  18
Mar-22,O,Sydney,,,Honolulu,  13
Mar-22,O,Sydney,,,Honolulu,  3
Mar-22,O,Sydney,,,Jakarta,  5
Mar-22,O,Sydney,,,Johannesburg,  16
Mar-22,O,Sydney,,,Kuala Lumpur,  4
Mar-22,O,Sydney,,,Kuala Lumpur,  17
Mar-22,O,Sydney,,,Kunming,  2
Mar-22,O,Sydney,,,London,  3
Mar-22,O,Sydney,,,London,  30
Mar-22,O,Sydney,,,Los Angeles,  27
Mar-22,O,Sydney,,,Los Angeles,  30
Mar-22,O,Sydney,,,Los Angeles,  32
Mar-22,O,Sydney,,,Los Angeles,  31
Mar-22,O,Sydney,,,Manila,  13
Mar-22,O,Sydney,,,Manila,  5
Mar-22,O,Sydney,,,Nadi,  50
Mar-22,O,Sydney,,,Nadi,  12
Mar-22,O,Sydney,,,Nadi,  9
Mar-22,O,Sydney,,,Nadi,  13
Mar-22,O,Sydney,,,New Delhi,  20
Mar-22,O,Sydney,,,New Delhi,  15
Mar-22,O,Sydney,,,Noumea,  9
Mar-22,O,Sydney,,,Phuket,  4
Mar-22,O,Sydney,,,Phuket,  10
Mar-22,O,Sydney,,,Port Moresby,  4
Mar-22,O,Sydney,,,Port Vila,  1
Mar-22,O,Sydney,,,San Francisco,  31
Mar-22,O,Sydney,,,Santiago,  1
Mar-22,O,Sydney,,,Seoul,  9
Mar-22,O,Sydney,,,Seoul,  9
Mar-22,O,Sydney,,,Shanghai,  3
Mar-22,O,Sydney,,,Singapore,  3
Mar-22,O,Sydney,,,Singapore,  30
Mar-22,O,Sydney,,,Singapore,  33
Mar-22,O,Sydney,,,Singapore,  97
Mar-22,O,Sydney,,,Taipei,  4
Mar-22,O,Sydney,,,Tokyo,  22
Mar-22,O,Sydney,,,Tokyo,  15
Mar-22,O,Sydney,,,Vancouver,  14
Mar-22,O,Sydney,,,Vancouver,  12
Mar-22,O,Sydney,,,Xiamen,  5
Apr-22,I,Adelaide,,,Auckland,  13
Apr-22,I,Adelaide,,,Doha,  13
Apr-22,I,Adelaide,,,Kuala Lumpur,  7
Apr-22,I,Adelaide,,,Singapore,  25
Apr-22,I,Brisbane,,,Auckland,  42
Apr-22,I,Brisbane,,,Auckland,  19
Apr-22,I,Brisbane,,,Christchurch,  18
Apr-22,I,Brisbane,,,Doha,  30
Apr-22,I,Brisbane,,,Dubai,  30
Apr-22,I,Brisbane,,,Honiara,  8
Apr-22,I,Brisbane,,,Kuala Lumpur,  3
Apr-22,I,Brisbane,,,Los Angeles,  23
Apr-22,I,Brisbane,,,Nadi,  30
Apr-22,I,Brisbane,,,Nauru,  6
Apr-22,I,Brisbane,,,Noumea,  11
Apr-22,I,Brisbane,,,Port Moresby,  30
Apr-22,I,Brisbane,,,Port Moresby,  4
Apr-22,I,Brisbane,,,Port Vila,  3
Apr-22,I,Brisbane,,,Singapore,  13
Apr-22,I,Brisbane,,,Singapore,  90
Apr-22,I,Brisbane,,,Taipei,  4
Apr-22,I,Brisbane,,,Taipei,  5
Apr-22,I,Brisbane,,,Wellington,  14
Apr-22,I,Cairns,,,Port Moresby,  13
Apr-22,I,Cairns,,,Singapore,  13
Apr-22,I,Darwin,,,Dili,  13
Apr-22,I,Darwin,,,London,  30
Apr-22,I,Darwin,,,London,  30
Apr-22,I,Darwin,,,Singapore,  9
Apr-22,I,Darwin,,,Singapore,  7
Apr-22,I,Gold Coast,,,Auckland,  26
Apr-22,I,Gold Coast,,,Auckland,  8
Apr-22,I,Gold Coast,,,Singapore,  12
Apr-22,I,Melbourne,,,Abu Dhabi,  30
Apr-22,I,Melbourne,,,Auckland,  58
Apr-22,I,Melbourne,,,Auckland,  18
Apr-22,I,Melbourne,,,Bandar Seri Begawan,  8
Apr-22,I,Melbourne,,,Bangkok,  6
Apr-22,I,Melbourne,,,Bangkok,  17
Apr-22,I,Melbourne,,,Christchurch,  22
Apr-22,I,Melbourne,,,Colombo,  25
Apr-22,I,Melbourne,,,Denpasar,  18
Apr-22,I,Melbourne,,,Denpasar,  8
Apr-22,I,Melbourne,,,Doha,  30
Apr-22,I,Melbourne,,,Dubai,  30
Apr-22,I,Melbourne,,,Hanoi,  1
Apr-22,I,Melbourne,,,Ho Chi Minh City,  4
Apr-22,I,Melbourne,,,Ho Chi Minh City,  11
Apr-22,I,Melbourne,,,Ho Chi Minh City,  13
Apr-22,I,Melbourne,,,Hong Kong,  2
Apr-22,I,Melbourne,,,Honolulu,  8
Apr-22,I,Melbourne,,,Kuala Lumpur,  30
Apr-22,I,Melbourne,,,London,  30
Apr-22,I,Melbourne,,,Los Angeles,  25
Apr-22,I,Melbourne,,,Manila,  22
Apr-22,I,Melbourne,,,Nadi,  42
Apr-22,I,Melbourne,,,Nadi,  11
Apr-22,I,Melbourne,,,New Delhi,  30
Apr-22,I,Melbourne,,,New Delhi,  21
Apr-22,I,Melbourne,,,Phuket,  12
Apr-22,I,Melbourne,,,Singapore,  17
Apr-22,I,Melbourne,,,Singapore,  18
Apr-22,I,Melbourne,,,Singapore,  44
Apr-22,I,Melbourne,,,Singapore,  90
Apr-22,I,Melbourne,,,Taipei,  4
Apr-22,I,Melbourne,,,Tokyo,  8
Apr-22,I,Melbourne,,,Wellington,  15
Apr-22,I,Melbourne,,,Xiamen,  5
Apr-22,I,Perth,,,Auckland,  13
Apr-22,I,Perth,,,Denpasar,  23
Apr-22,I,Perth,,,Doha,  29
Apr-22,I,Perth,,,Dubai,  17
Apr-22,I,Perth,,,Hong Kong,  1
Apr-22,I,Perth,,,Kuala Lumpur,  20
Apr-22,I,Perth,,,Kuala Lumpur,  4
Apr-22,I,Perth,,,Singapore,  9
Apr-22,I,Perth,,,Singapore,  13
Apr-22,I,Perth,,,Singapore,  30
Apr-22,I,Perth,,,Singapore,  90
Apr-22,I,Sydney,,,Abu Dhabi,  30
Apr-22,I,Sydney,,,Auckland,  54
Apr-22,I,Sydney,,,Auckland,  13
Apr-22,I,Sydney,,,Auckland,  31
Apr-22,I,Sydney,,,Bangkok,  17
Apr-22,I,Sydney,,,Bangkok,  13
Apr-22,I,Sydney,,,Bangkok,  17
Apr-22,I,Sydney,,,Christchurch,  17
Apr-22,I,Sydney,,,Christchurch,  12
Apr-22,I,Sydney,,,Colombo,  17
Apr-22,I,Sydney,,,Dallas,  21
Apr-22,I,Sydney,,,Denpasar,  12
Apr-22,I,Sydney,,,Denpasar,  8
Apr-22,I,Sydney,,,Doha,  30
Apr-22,I,Sydney,,,Dubai,  60
Apr-22,I,Sydney,,,Guangzhou,  4
Apr-22,I,Sydney,,,Hanoi,  5
Apr-22,I,Sydney,,,Ho Chi Minh City,  4
Apr-22,I,Sydney,,,Ho Chi Minh City,  6
Apr-22,I,Sydney,,,Ho Chi Minh City,  13
Apr-22,I,Sydney,,,Hong Kong,  8
Apr-22,I,Sydney,,,Honolulu,  22
Apr-22,I,Sydney,,,Honolulu,  13
Apr-22,I,Sydney,,,Honolulu,  22
Apr-22,I,Sydney,,,Jakarta,  9
Apr-22,I,Sydney,,,Jakarta,  5
Apr-22,I,Sydney,,,Johannesburg,  17
Apr-22,I,Sydney,,,Kuala Lumpur,  3
Apr-22,I,Sydney,,,Kuala Lumpur,  29
Apr-22,I,Sydney,,,London,  30
Apr-22,I,Sydney,,,London,  30
Apr-22,I,Sydney,,,Los Angeles,  13
Apr-22,I,Sydney,,,Los Angeles,  30
Apr-22,I,Sydney,,,Los Angeles,  30
Apr-22,I,Sydney,,,Los Angeles,  29
Apr-22,I,Sydney,,,Manila,  19
Apr-22,I,Sydney,,,Manila,  28
Apr-22,I,Sydney,,,Nadi,  74
Apr-22,I,Sydney,,,Nadi,  23
Apr-22,I,Sydney,,,Nadi,  18
Apr-22,I,Sydney,,,Nadi,  24
Apr-22,I,Sydney,,,New Delhi,  30
Apr-22,I,Sydney,,,Noumea,  13
Apr-22,I,Sydney,,,Phuket,  13
Apr-22,I,Sydney,,,Phuket,  13
Apr-22,I,Sydney,,,Port Moresby,  4
Apr-22,I,Sydney,,,Port Vila,  4
Apr-22,I,Sydney,,,San Francisco,  30
Apr-22,I,Sydney,,,Santiago,  13
Apr-22,I,Sydney,,,Seoul,  9
Apr-22,I,Sydney,,,Seoul,  8
Apr-22,I,Sydney,,,Shanghai,  4
Apr-22,I,Sydney,,,Singapore,  30
Apr-22,I,Sydney,,,Singapore,  30
Apr-22,I,Sydney,,,Singapore,  43
Apr-22,I,Sydney,,,Singapore,  120
Apr-22,I,Sydney,,,Taipei,  4
Apr-22,I,Sydney,,,Tokyo,  21
Apr-22,I,Sydney,,,Tokyo,  13
Apr-22,I,Sydney,,,Vancouver,  22
Apr-22,I,Sydney,,,Vancouver,  13
Apr-22,I,Sydney,,,Wellington,  12
Apr-22,I,Sydney,,,Xiamen,  4
Apr-22,O,Adelaide,,,Auckland,  13
Apr-22,O,Adelaide,,,Doha,  13
Apr-22,O,Adelaide,,,Kuala Lumpur,  6
Apr-22,O,Adelaide,,,New Delhi,  21
Apr-22,O,Adelaide,,,Singapore,  21
Apr-22,O,Brisbane,,,Auckland,  42
Apr-22,O,Brisbane,,,Auckland,  19
Apr-22,O,Brisbane,,,Christchurch,  18
Apr-22,O,Brisbane,,,Doha,  30
Apr-22,O,Brisbane,,,Dubai,  30
Apr-22,O,Brisbane,,,Honiara,  7
Apr-22,O,Brisbane,,,Kuala Lumpur,  4
Apr-22,O,Brisbane,,,Los Angeles,  23
Apr-22,O,Brisbane,,,Nadi,  30
Apr-22,O,Brisbane,,,Nauru,  5
Apr-22,O,Brisbane,,,Noumea,  11
Apr-22,O,Brisbane,,,Port Moresby,  30
Apr-22,O,Brisbane,,,Port Moresby,  4
Apr-22,O,Brisbane,,,Port Vila,  1
Apr-22,O,Brisbane,,,Singapore,  13
Apr-22,O,Brisbane,,,Singapore,  90
Apr-22,O,Brisbane,,,Taipei,  5
Apr-22,O,Brisbane,,,Taipei,  5
Apr-22,O,Brisbane,,,Wellington,  14
Apr-22,O,Cairns,,,Port Moresby,  13
Apr-22,O,Cairns,,,Singapore,  13
Apr-22,O,Darwin,,,Dili,  13
Apr-22,O,Darwin,,,London,  30
Apr-22,O,Darwin,,,London,  30
Apr-22,O,Darwin,,,Singapore,  9
Apr-22,O,Darwin,,,Singapore,  7
Apr-22,O,Gold Coast,,,Auckland,  26
Apr-22,O,Gold Coast,,,Auckland,  8
Apr-22,O,Gold Coast,,,Singapore,  12
Apr-22,O,Melbourne,,,Abu Dhabi,  30
Apr-22,O,Melbourne,,,Auckland,  57
Apr-22,O,Melbourne,,,Auckland,  19
Apr-22,O,Melbourne,,,Bandar Seri Begawan,  8
Apr-22,O,Melbourne,,,Bangkok,  6
Apr-22,O,Melbourne,,,Bangkok,  17
Apr-22,O,Melbourne,,,Christchurch,  23
Apr-22,O,Melbourne,,,Colombo,  25
Apr-22,O,Melbourne,,,Denpasar,  18
Apr-22,O,Melbourne,,,Denpasar,  8
Apr-22,O,Melbourne,,,Doha,  30
Apr-22,O,Melbourne,,,Dubai,  30
Apr-22,O,Melbourne,,,Hanoi,  1
Apr-22,O,Melbourne,,,Ho Chi Minh City,  4
Apr-22,O,Melbourne,,,Ho Chi Minh City,  11
Apr-22,O,Melbourne,,,Ho Chi Minh City,  13
Apr-22,O,Melbourne,,,Hong Kong,  2
Apr-22,O,Melbourne,,,Honolulu,  8
Apr-22,O,Melbourne,,,Kuala Lumpur,  30
Apr-22,O,Melbourne,,,London,  30
Apr-22,O,Melbourne,,,Los Angeles,  26
Apr-22,O,Melbourne,,,Manila,  22
Apr-22,O,Melbourne,,,Nadi,  42
Apr-22,O,Melbourne,,,Nadi,  11
Apr-22,O,Melbourne,,,New Delhi,  30
Apr-22,O,Melbourne,,,New Delhi,  21
Apr-22,O,Melbourne,,,Phuket,  12
Apr-22,O,Melbourne,,,Singapore,  17
Apr-22,O,Melbourne,,,Singapore,  18
Apr-22,O,Melbourne,,,Singapore,  44
Apr-22,O,Melbourne,,,Singapore,  91
Apr-22,O,Melbourne,,,Taipei,  4
Apr-22,O,Melbourne,,,Tokyo,  9
Apr-22,O,Melbourne,,,Wellington,  15
Apr-22,O,Melbourne,,,Xiamen,  4
Apr-22,O,Perth,,,Auckland,  13
Apr-22,O,Perth,,,Denpasar,  23
Apr-22,O,Perth,,,Doha,  30
Apr-22,O,Perth,,,Dubai,  17
Apr-22,O,Perth,,,Hong Kong,  1
Apr-22,O,Perth,,,Kuala Lumpur,  20
Apr-22,O,Perth,,,Kuala Lumpur,  4
Apr-22,O,Perth,,,Singapore,  9
Apr-22,O,Perth,,,Singapore,  13
Apr-22,O,Perth,,,Singapore,  30
Apr-22,O,Perth,,,Singapore,  90
Apr-22,O,Sydney,,,Abu Dhabi,  30
Apr-22,O,Sydney,,,Auckland,  53
Apr-22,O,Sydney,,,Auckland,  13
Apr-22,O,Sydney,,,Auckland,  32
Apr-22,O,Sydney,,,Bangkok,  17
Apr-22,O,Sydney,,,Bangkok,  17
Apr-22,O,Sydney,,,Bangkok,  13
Apr-22,O,Sydney,,,Christchurch,  17
Apr-22,O,Sydney,,,Christchurch,  13
Apr-22,O,Sydney,,,Colombo,  17
Apr-22,O,Sydney,,,Dallas,  21
Apr-22,O,Sydney,,,Denpasar,  5
Apr-22,O,Sydney,,,Denpasar,  12
Apr-22,O,Sydney,,,Denpasar,  8
Apr-22,O,Sydney,,,Doha,  30
Apr-22,O,Sydney,,,Dubai,  61
Apr-22,O,Sydney,,,Guangzhou,  4
Apr-22,O,Sydney,,,Hanoi,  5
Apr-22,O,Sydney,,,Ho Chi Minh City,  4
Apr-22,O,Sydney,,,Ho Chi Minh City,  6
Apr-22,O,Sydney,,,Ho Chi Minh City,  13
Apr-22,O,Sydney,,,Hong Kong,  8
Apr-22,O,Sydney,,,Honolulu,  22
Apr-22,O,Sydney,,,Honolulu,  13
Apr-22,O,Sydney,,,Honolulu,  22
Apr-22,O,Sydney,,,Jakarta,  4
Apr-22,O,Sydney,,,Jakarta,  5
Apr-22,O,Sydney,,,Johannesburg,  17
Apr-22,O,Sydney,,,Kuala Lumpur,  3
Apr-22,O,Sydney,,,Kuala Lumpur,  30
Apr-22,O,Sydney,,,Kunming,  4
Apr-22,O,Sydney,,,London,  30
Apr-22,O,Sydney,,,London,  30
Apr-22,O,Sydney,,,Los Angeles,  13
Apr-22,O,Sydney,,,Los Angeles,  30
Apr-22,O,Sydney,,,Los Angeles,  30
Apr-22,O,Sydney,,,Los Angeles,  29
Apr-22,O,Sydney,,,Manila,  19
Apr-22,O,Sydney,,,Manila,  28
Apr-22,O,Sydney,,,Nadi,  74
Apr-22,O,Sydney,,,Nadi,  23
Apr-22,O,Sydney,,,Nadi,  18
Apr-22,O,Sydney,,,Nadi,  25
Apr-22,O,Sydney,,,New Delhi,  29
Apr-22,O,Sydney,,,Noumea,  14
Apr-22,O,Sydney,,,Phuket,  13
Apr-22,O,Sydney,,,Phuket,  13
Apr-22,O,Sydney,,,Port Moresby,  4
Apr-22,O,Sydney,,,Port Vila,  3
Apr-22,O,Sydney,,,San Francisco,  30
Apr-22,O,Sydney,,,Santiago,  13
Apr-22,O,Sydney,,,Santiago,  1
Apr-22,O,Sydney,,,Seoul,  9
Apr-22,O,Sydney,,,Seoul,  8
Apr-22,O,Sydney,,,Singapore,  30
Apr-22,O,Sydney,,,Singapore,  30
Apr-22,O,Sydney,,,Singapore,  43
Apr-22,O,Sydney,,,Singapore,  120
Apr-22,O,Sydney,,,Taipei,  4
Apr-22,O,Sydney,,,Tokyo,  21
Apr-22,O,Sydney,,,Tokyo,  13
Apr-22,O,Sydney,,,Vancouver,  21
Apr-22,O,Sydney,,,Vancouver,  13
Apr-22,O,Sydney,,,Wellington,  13
Apr-22,O,Sydney,,,Xiamen,  4
